,weight,score,udstatus,tradestatus,amt,new_pos,rank,trade_need_todo,cumpos
002631.SZ,0.0,-3522.0,0.0,4,39759506.0,0.0,1762,0.0,0.0
002633.SZ,0.0,-3524.0,0.0,4,23197912.0,0.0,1763,0.0,0.0
002634.SZ,0.0,-3526.0,0.0,4,36638928.0,0.0,1764,0.0,0.0
002636.SZ,0.0,-3528.0,0.0,4,127905124.0,0.0,1765,0.0,0.0
002637.SZ,0.0,-3530.0,0.0,4,29823134.0,0.0,1766,0.0,0.0
002638.SZ,0.0,-3532.0,0.0,3,0.0,0.0,1767,0.0,0.0
002639.SZ,0.0,-3534.0,0.0,4,180439216.0,0.0,1768,0.0,0.0
002640.SZ,0.0,-3536.0,0.0,4,200999070.0,0.0,1769,0.0,0.0
002641.SZ,0.0,-3538.0,0.0,4,71077302.0,0.0,1770,0.0,0.0
002642.SZ,0.0,-3540.0,0.0,4,295549420.0,0.0,1771,0.0,0.0
002643.SZ,0.0,-3542.0,0.0,4,129445443.0,0.0,1772,0.0,0.0
002644.SZ,0.0,-3544.0,0.0,4,202162195.0,0.0,1773,0.0,0.0
002645.SZ,0.0,-3546.0,0.0,4,61900245.0,0.0,1774,0.0,0.0
002646.SZ,0.0,-3548.0,0.0,4,69486863.0,0.0,1775,0.0,0.0
002647.SZ,0.0,-3550.0,0.0,4,86159506.0,0.0,1776,0.0,0.0
002648.SZ,0.0,-3552.0,0.0,4,245133880.0,0.0,1777,0.0,0.0
002649.SZ,0.0,-3554.0,0.0,4,639087441.0,0.0,1778,0.0,0.0
002650.SZ,0.0,-3556.0,0.0,4,27667068.0,0.0,1779,0.0,0.0
002651.SZ,0.0,-3558.0,0.0,4,54110485.0,0.0,1780,0.0,0.0
002652.SZ,0.0,-3560.0,0.0,4,21455479.0,0.0,1781,0.0,0.0
002653.SZ,0.0,-3562.0,0.0,4,117028970.0,0.0,1782,0.0,0.0
002654.SZ,0.0,-3564.0,0.0,4,540122491.0,0.0,1783,0.0,0.0
002655.SZ,0.0,-3566.0,0.0,4,111026643.0,0.0,1784,0.0,0.0
002656.SZ,0.0,-3568.0,0.0,4,14017407.0,0.0,1785,0.0,0.0
002657.SZ,0.0,-3570.0,0.0,4,382270355.0,0.0,1786,0.0,0.0
002659.SZ,0.0,-3572.0,0.0,4,58043272.0,0.0,1787,0.0,0.0
002660.SZ,0.0,-3574.0,0.0,4,208850931.0,0.0,1788,0.0,0.0
002663.SZ,0.0,-3576.0,0.0,4,32621809.0,0.0,1789,0.0,0.0
002664.SZ,0.0,-3578.0,0.0,4,32985055.0,0.0,1790,0.0,0.0
002665.SZ,0.0,-3580.0,0.0,4,396289344.0,0.0,1791,0.0,0.0
002666.SZ,0.0,-3582.0,0.0,4,21171758.0,0.0,1792,0.0,0.0
002670.SZ,0.0,-3584.0,0.0,4,125312261.0,0.0,1793,0.0,0.0
002671.SZ,0.0,-3586.0,0.0,4,19380324.0,0.0,1794,0.0,0.0
002672.SZ,0.0,-3588.0,0.0,4,81958273.0,0.0,1795,0.0,0.0
002673.SZ,0.0,-3590.0,0.0,4,247722763.0,0.0,1796,0.0,0.0
002674.SZ,0.0,-3592.0,0.0,4,16339354.0,0.0,1797,0.0,0.0
002676.SZ,0.0,-3594.0,0.0,4,37196994.0,0.0,1798,0.0,0.0
002677.SZ,0.0,-3596.0,0.0,4,102632836.0,0.0,1799,0.0,0.0
002678.SZ,0.0,-3598.0,0.0,4,24419619.0,0.0,1800,0.0,0.0
002679.SZ,0.0,-3600.0,0.0,4,30853541.0,0.0,1801,0.0,0.0
002682.SZ,0.0,-3602.0,0.0,4,35542122.0,0.0,1802,0.0,0.0
002683.SZ,0.0,-3604.0,0.0,4,299722681.0,0.0,1803,0.0,0.0
002685.SZ,0.0,-3606.0,0.0,4,43977552.0,0.0,1804,0.0,0.0
002686.SZ,0.0,-3608.0,0.0,4,79400654.0,0.0,1805,0.0,0.0
002687.SZ,0.0,-3610.0,0.0,4,19511371.0,0.0,1806,0.0,0.0
002688.SZ,0.0,-3612.0,0.0,4,20566423.0,0.0,1807,0.0,0.0
002689.SZ,0.0,-3614.0,0.0,4,81704280.0,0.0,1808,0.0,0.0
002690.SZ,0.0,-3616.0,0.0,4,70368176.0,0.0,1809,0.0,0.0
002691.SZ,0.0,-3618.0,0.0,4,41390979.0,0.0,1810,0.0,0.0
002692.SZ,0.0,-3620.0,0.0,4,8638742.0,0.0,1811,0.0,0.0
002693.SZ,0.0,-3622.0,0.0,4,41908815.0,0.0,1812,0.0,0.0
002694.SZ,0.0,-3624.0,0.0,4,22419665.0,0.0,1813,0.0,0.0
002695.SZ,0.0,-3626.0,0.0,4,76656293.0,0.0,1814,0.0,0.0
002697.SZ,0.0,-3628.0,0.0,4,145322985.0,0.0,1815,0.0,0.0
002698.SZ,0.0,-3630.0,0.0,4,83442706.0,0.0,1816,0.0,0.0
002701.SZ,0.0,-3632.0,0.0,4,55427901.0,0.0,1817,0.0,0.0
002703.SZ,0.0,-3634.0,0.0,4,52093665.0,0.0,1818,0.0,0.0
002705.SZ,0.0,-3636.0,0.0,4,178726461.0,0.0,1819,0.0,0.0
002706.SZ,0.0,-3638.0,0.0,4,88646422.0,0.0,1820,0.0,0.0
002707.SZ,0.0,-3640.0,0.0,4,280987227.0,0.0,1821,0.0,0.0
002708.SZ,0.0,-3642.0,0.0,4,32611751.0,0.0,1822,0.0,0.0
002712.SZ,0.0,-3644.0,1.0,4,535718636.0,0.0,1823,0.0,0.0
002713.SZ,0.0,-3646.0,0.0,4,48890926.0,0.0,1824,0.0,0.0
002715.SZ,0.0,-3648.0,0.0,4,9751212.0,0.0,1825,0.0,0.0
002716.SZ,0.0,-3650.0,0.0,4,260484926.0,0.0,1826,0.0,0.0
002717.SZ,0.0,-3652.0,0.0,4,265100077.0,0.0,1827,0.0,0.0
002719.SZ,0.0,-3654.0,0.0,4,304063941.0,0.0,1828,0.0,0.0
002721.SZ,0.0,-3656.0,0.0,4,58974746.0,0.0,1829,0.0,0.0
002722.SZ,0.0,-3658.0,0.0,4,34459411.0,0.0,1830,0.0,0.0
002723.SZ,0.0,-3660.0,0.0,4,38229537.0,0.0,1831,0.0,0.0
002724.SZ,0.0,-3662.0,0.0,4,27515190.0,0.0,1832,0.0,0.0
002725.SZ,0.0,-3664.0,0.0,4,104913218.0,0.0,1833,0.0,0.0
002727.SZ,0.0,-3666.0,0.0,4,463856542.0,0.0,1834,0.0,0.0
002729.SZ,0.0,-3668.0,0.0,4,92051144.0,0.0,1835,0.0,0.0
002731.SZ,0.0,-3670.0,0.0,4,32806886.0,0.0,1836,0.0,0.0
002732.SZ,0.0,-3672.0,0.0,4,22225451.0,0.0,1837,0.0,0.0
002734.SZ,0.0,-3674.0,0.0,4,27425681.0,0.0,1838,0.0,0.0
002735.SZ,0.0,-3676.0,0.0,4,23039383.0,0.0,1839,0.0,0.0
002736.SZ,0.0,-3678.0,0.0,4,136421013.0,0.0,1840,0.0,0.0
002739.SZ,0.0,-3680.0,0.0,4,421938595.0,0.0,1841,0.0,0.0
002740.SZ,0.0,-3682.0,0.0,4,17554817.0,0.0,1842,0.0,0.0
002742.SZ,0.0,-3684.0,-1.0,4,19207626.0,0.0,1843,0.0,0.0
002743.SZ,0.0,-3686.0,0.0,4,17261931.0,0.0,1844,0.0,0.0
002745.SZ,0.0,-3688.0,0.0,4,165411203.0,0.0,1845,0.0,0.0
002747.SZ,0.0,-3690.0,0.0,4,291153769.0,0.0,1846,0.0,0.0
002748.SZ,0.0,-3692.0,0.0,4,18307439.0,0.0,1847,0.0,0.0
002749.SZ,0.0,-3694.0,0.0,4,10103119.0,0.0,1848,0.0,0.0
002750.SZ,0.0,-3696.0,0.0,4,73027200.0,0.0,1849,0.0,0.0
002751.SZ,0.0,-3698.0,-1.0,4,6106298.0,0.0,1850,0.0,0.0
002752.SZ,0.0,-3700.0,0.0,4,39520530.0,0.0,1851,0.0,0.0
002753.SZ,0.0,-3702.0,0.0,4,36193377.0,0.0,1852,0.0,0.0
002755.SZ,0.0,-3704.0,0.0,4,125465913.0,0.0,1853,0.0,0.0
002757.SZ,0.0,-3706.0,0.0,4,351705794.0,0.0,1854,0.0,0.0
002758.SZ,0.0,-3708.0,0.0,4,64088608.0,0.0,1855,0.0,0.0
002759.SZ,0.0,-3710.0,0.0,4,72996582.0,0.0,1856,0.0,0.0
002760.SZ,0.0,-3712.0,0.0,4,90021948.0,0.0,1857,0.0,0.0
002761.SZ,0.0,-3714.0,0.0,4,234467288.0,0.0,1858,0.0,0.0
002762.SZ,0.0,-3716.0,0.0,4,125770586.0,0.0,1859,0.0,0.0
002763.SZ,0.0,-3718.0,0.0,4,12221485.0,0.0,1860,0.0,0.0
002765.SZ,0.0,-3720.0,0.0,4,73726943.0,0.0,1861,0.0,0.0
002766.SZ,0.0,-3722.0,0.0,4,36796475.0,0.0,1862,0.0,0.0
002767.SZ,0.0,-3724.0,0.0,4,30497094.0,0.0,1863,0.0,0.0
002768.SZ,0.0,-3726.0,0.0,4,42750640.0,0.0,1864,0.0,0.0
002769.SZ,0.0,-3728.0,0.0,4,29381633.0,0.0,1865,0.0,0.0
002771.SZ,0.0,-3730.0,0.0,4,133950171.0,0.0,1866,0.0,0.0
002775.SZ,0.0,-3732.0,0.0,4,20261716.0,0.0,1867,0.0,0.0
